user_id,product_id,rating
KH7412,M0000073,5
KH4549,M0000073,5
KH8548,M0000073,5
KH0781,M0000073,5
KH4556,M0000073,5
KH6548,M0000073,5
KH3519,M0000073,5
KH1732,M0000073,5
KH0443,M0000073,3
KH0825,M0000073,5
KH3605,M0000073,5
KH0329,M0000073,5
KH4464,M0000073,5
KH4467,M0000073,5
KH3500,M0000073,5
KH1527,M0000073,5
KH0964,M0000073,5
KH4440,M0000073,5
KH2261,M0000073,5
KH7432,M0000073,5
KH0691,M0000073,5
KH4459,M0000073,5
KH2974,M0000073,5
KH4351,M0000073,5
KH0400,M0000073,5
KH1456,M0000073,5
KH4277,M0000073,5
KH4737,M0000073,4
KH1775,M0000009,5
KH0874,M0000009,5
KH8165,M0000009,5
KH0043,M0000009,5
KH9104,M0000009,5
KH0645,M0000009,5
KH5589,M0000009,5
KH0188,M0000009,5
KH1801,M0000009,4
KH5318,M0000009,4
KH3165,M0000009,5
KH3295,M0000009,5
KH1069,M0000009,4
KH3518,M0000009,5
KH0012,M0000009,1
KH3333,M0000009,5
KH4244,M0000009,5
KH2252,M0000009,4
KH3606,M0000009,5
KH2914,M0000009,5
KH7033,M0000009,5
KH4616,M0000009,4
KH2647,M0000009,5
KH3258,M0000009,5
KH6326,M0000009,4
KH3604,M0000009,5
KH0961,M0000009,5
KH0660,M0000009,5
KH0193,M0000009,5
KH1310,M0000009,5
KH3523,M0000009,5
KH0910,M0000009,1
KH6150,M0000009,4
KH3611,M0000009,5
KH7172,M0000009,5
KH3605,M0000009,5
KH3522,M0000009,5
KH0125,M0000009,5
KH8776,M0000009,5
KH3521,M0000009,5
KH2763,M0000009,5
KH3608,M0000009,5
KH3963,M0000009,5
KH3685,M0000009,5
KH2230,M0000009,5
KH2840,M0000009,5
KH6075,M0000009,4
KH0152,M0000009,5
KH1729,M0000009,5
KH1082,M0000009,5
KH3607,M0000009,5
KH4683,M0000009,5
KH3628,M0000009,5
KH3610,M0000009,5
KH6171,M0000009,3
KH3668,M0000009,5
KH0196,M0000009,1
KH3520,M0000009,5
KH1304,M0000009,4
KH1732,M0000009,5
KH6478,M0000009,5
KH3002,M0000009,5
KH2469,M0000009,4
KH1768,M0000009,5
KH7025,M0000009,5
KH8930,M0000009,5
KH3124,M0000009,5
KH6586,M0000009,5
KH5425,M0000009,5
KH4467,M0000009,5
KH3609,M0000009,5
KH4462,M0000009,5
KH3425,M0000009,1
KH3397,M0000009,5
KH0805,M0000009,4
KH7541,M0000009,5
KH3818,M0000009,5
KH7416,M0000009,5
KH6287,M0000009,5
KH0669,M0000009,3
KH0381,M0000009,5
KH7308,M0000009,5
KH1787,M0000009,5
KH0018,M0000009,5
KH8857,M0000009,5
KH3379,M0000009,5
KH3516,M0000009,5
KH4681,M0000009,5
KH6122,M0000009,5
KH3026,M0000009,4
KH2393,M0000009,4
KH2760,M0000009,5
KH8152,M0000009,1
KH4372,M0000009,1
KH6360,M0000009,2
KH5977,M0000009,5
KH7901,M0000009,5
KH1030,M0000009,4
KH3603,M0000009,5
KH2066,M0000009,5
KH2736,M0000009,5
KH7168,M0000009,5
KH1226,M0000009,3
KH3515,M0000009,5
KH1139,M0000009,5
KH8408,M0000009,4
KH0312,M0000009,5
KH1150,M0000009,5
KH0412,M0000009,5
KH8480,M0000009,5
KH1464,M0000009,5
KH5225,M0000009,5
KH3573,M0000009,3
KH0840,M0000009,5
KH4128,M0000009,3
KH8177,M0000009,5
KH5164,M0000009,5
KH1739,M0000009,1
KH1542,M0000009,5
KH2014,M0000009,5
KH1646,M0000009,2
KH3310,M0000009,5
KH4660,M0000009,5
KH2826,M0000009,5
KH5604,M0000009,5
KH3517,M0000009,5
KH5172,M0000009,5
KH0442,M0000009,5
KH7504,M0000009,5
KH4465,M0000009,5
KH3337,M0000009,5
KH6463,M0000009,5
KH1567,M0000009,3
KH3787,M0000009,5
KH2691,M0000009,5
KH2470,M0000009,1
KH5279,M0000009,5
KH5547,M0000009,4
KH1296,M0000009,5
KH4094,M0000009,5
KH6364,M0000009,5
KH2857,M0000009,5
KH0687,M0000009,5
KH1237,M0000009,5
KH3192,M0000009,5
KH4026,M0000009,5
KH5625,M0000009,3
KH2941,M0000009,1
KH3354,M0000009,5
KH1301,M0000009,5
KH4409,M0000009,1
KH5055,M0000009,3
KH2693,M0000009,5
KH0661,M0000009,4
KH4811,M0000009,5
KH2969,M0000009,5
KH5696,M0000009,1
KH3097,M0000009,5
KH1766,M0000009,5
KH3724,M0000009,4
KH4483,M0000009,5
KH6019,M0000009,5
KH3854,M0000009,5
KH3378,M0000009,5
KH2403,M0000009,5
KH5222,M0000009,4
KH3003,M0000009,5
KH0718,M0000009,5
KH0598,M0000009,5
KH3210,M0000009,5
KH5054,M0000009,5
KH1453,M0000009,5
KH5511,M0000009,5
KH6397,M0000009,5
KH4782,M0000009,5
KH4252,M0000009,4
KH2735,M0000009,4
KH7207,M0000009,4
KH5530,M0000009,5
KH6268,M0000009,5
KH2323,M0000009,5
KH7285,M0000009,5
KH2291,M0000009,3
KH2075,M0000009,5
KH3709,M0000009,4
KH1656,M0000009,5
KH3753,M0000009,5
KH5240,M0000009,4
KH6096,M0000009,5
KH7218,M0000009,5
KH7197,M0000009,5
KH2015,M0000009,4
KH0281,M0000009,5
KH5889,M0000009,5
KH5147,M0000009,5
KH3375,M0000009,5
KH4779,M0000009,5
KH2083,M0000009,5
KH5262,M0000009,5
KH3889,M0000009,5
KH7327,M0000009,5
KH4614,M0000009,4
KH5019,M0000009,5
KH4175,M0000009,5
KH4213,M0000009,5
KH3758,M0000009,4
KH6905,M0000009,4
KH2290,M0000009,5
KH6029,M0000009,4
KH5322,M0000009,4
KH2837,M0000009,5
KH4139,M0000009,5
KH0273,M0000009,5
KH1786,M0000009,5
KH5735,M0000009,5
KH3004,M0000009,5
KH4362,M0000009,4
KH1496,M0000009,4
KH4861,M0000009,4
KH2161,M0000009,5
KH6071,M0000009,5
KH5285,M0000009,5
KH2793,M0000009,4
KH2768,M0000009,5
KH1468,M0000009,5
KH3196,M0000009,4
KH3377,M0000009,5
KH1971,M0000009,5
KH0991,M0000009,5
KH3681,M0000009,5
KH6618,M0000009,5
KH2352,M0000009,5
KH6183,M0000009,5
KH2315,M0000009,5
KH0548,M0000009,5
KH7057,M0000009,5
KH1375,M0000009,5
KH1005,M0000009,5
KH3920,M0000009,5
KH1565,M0000009,4
KH3033,M0000009,4
KH2278,M0000009,5
KH3312,M0000009,5
KH6328,M0000009,5
KH4872,M0000009,4
KH6427,M0000009,5
KH0286,M0000009,5
KH1035,M0000009,5
KH5921,M0000009,5
KH6455,M0000009,5
KH5945,M0000009,4
KH4874,M0000009,5
KH0584,M0000009,5
KH1165,M0000009,5
KH2294,M0000009,5
KH4695,M0000009,4
KH6079,M0000009,3
KH3524,M0000009,5
KH3247,M0000009,5
KH2410,M0000009,5
KH3047,M0000009,5
KH5770,M0000009,5
KH4974,M0000009,5
KH4871,M0000009,5
KH4042,M0000009,3
KH6862,M0000009,5
KH6437,M0000009,5
KH2035,M0000009,5
KH2024,M0000009,5
KH6073,M0000009,5
KH3328,M0000009,5
KH2635,M0000009,5
KH5591,M0000009,4
KH1857,M0000009,5
KH1710,M0000009,5
KH2178,M0000009,5
KH2687,M0000009,5
KH4486,M0000009,5
KH1213,M0000009,3
KH0811,M0000009,5
KH3946,M0000009,3
KH0605,M0000009,4
KH0931,M0000009,5
KH5088,M0000009,4
KH1158,M0000009,4
KH4977,M0000009,5
KH4651,M0000009,5
KH6615,M0000009,3
KH3561,M0000009,4
KH2552,M0000009,3
KH2340,M0000009,5
KH3544,M0000009,5
KH2310,M0000009,1
KH0969,M0000009,5
KH3356,M0000009,5
KH2293,M0000009,5
KH0153,M0000009,5
KH6394,M0000009,3
KH0616,M0000009,4
KH4039,M0000009,5
KH4670,M0000009,2
KH3896,M0000009,5
KH1933,M0000009,5
KH1306,M0000009,5
KH0058,M0000009,5
KH2244,M0000009,5
KH3355,M0000009,5
KH5075,M0000009,4
KH1692,M0000009,5
KH3353,M0000009,5
KH3190,M0000009,5
KH1522,M0000009,5
KH1171,M0000009,5
KH2560,M0000009,3
KH4938,M0000009,5
KH0786,M0000009,5
KH6380,M0000009,4
KH5277,M0000009,5
KH6392,M0000009,4
KH2619,M0000009,5
KH5600,M0000009,5
KH6100,M0000009,5
KH5065,M0000009,5
KH4963,M0000009,3
KH0532,M0000009,5
KH6249,M0000009,4
KH3417,M0000009,5
KH3782,M0000009,4
KH4666,M0000009,5
KH1330,M0000009,5
KH0235,M0000009,4
KH1814,M0000009,4
KH4193,M0000009,4
KH5459,M0000009,5
KH0295,M0000009,5
KH3111,M0000009,5
KH6315,M0000009,4
KH2616,M0000009,5
KH1740,M0000009,5
KH6175,M0000009,3
KH3757,M0000009,5
KH0826,M0000009,5
KH0087,M0000009,5
KH0656,M0000009,5
KH5471,M0000009,5
KH3720,M0000009,5
KH3529,M0000009,5
KH2951,M0000009,5
KH3566,M0000009,3
KH0974,M0000009,5
KH3019,M0000009,5
KH3591,M0000009,5
KH3391,M0000009,5
KH2474,M0000009,5
KH3957,M0000009,5
KH4669,M0000009,5
KH4389,M0000009,5
KH1717,M0000009,5
KH3489,M0000009,5
KH4499,M0000009,5
KH1538,M0000009,4
KH1077,M0000009,5
KH6064,M0000009,4
KH2550,M0000009,5
KH3938,M0000009,4
KH1060,M0000009,4
KH0950,M0000009,5
KH3362,M0000009,5
KH2238,M0000009,5
KH0646,M0000009,5
KH2846,M0000009,5
KH2726,M0000009,3
KH5013,M0000009,3
KH4410,M0000009,5
KH2900,M0000009,5
KH2183,M0000009,5
KH0761,M0000009,5
KH0489,M0000009,5
KH0427,M0000009,5
KH0705,M0000009,5
KH5071,M0000009,4
KH5555,M0000009,5
KH5419,M0000009,4
KH5890,M0000009,5
KH3700,M0000009,5
KH4160,M0000009,5
KH0340,M0000009,5
KH5785,M0000009,5
KH4737,M0000009,4
KH3042,M0000009,5
KH3708,M0000009,5
KH2089,M0000009,5
KH3519,M0000009,5
KH1188,M0000009,5
KH3311,M0000009,5
KH0307,M0000009,5
KH0390,M0000009,5
KH1839,M0000009,5
KH2425,M0000008,5
KH3269,M0000008,5
KH6988,M0000008,5
KH1473,M0000008,5
KH7093,M0000008,4
KH1519,M0000008,4
KH6999,M0000008,5
KH1476,M0000008,5
KH1858,M0000008,5
KH6594,M0000008,5
KH8770,M0000008,4
KH6120,M0000008,5
KH1013,M0000008,5
KH0444,M0000008,5
KH0451,M0000008,4
KH2515,M0000008,5
KH0850,M0000008,5
KH7854,M0000008,5
KH1101,M0000008,5
KH1948,M0000008,3
KH1184,M0000008,5
KH1467,M0000008,5
KH3979,M0000008,1
KH1215,M0000008,5
KH5066,M0000008,2
KH3166,M0000008,3
KH3846,M0000008,4
KH3041,M0000008,5
KH0883,M0000008,5
KH3287,M0000008,5
KH0745,M0000008,4
KH4395,M0000008,4
KH4046,M0000008,5
KH2358,M0000008,5
KH2788,M0000008,5
KH3636,M0000008,1
KH4517,M0000008,4
KH2703,M0000008,2
KH0552,M0000008,1
KH2733,M0000008,3
KH3250,M0000008,5
KH0330,M0000008,3
KH0135,M0000008,5
KH5481,M0000008,3
KH1078,M0000008,5
KH2786,M0000008,5
KH5959,M0000008,4
KH5910,M0000008,4
KH0211,M0000008,5
KH2440,M0000008,3
KH2791,M0000008,1
KH4285,M0000008,3
KH2538,M0000502,5
KH5617,M0000502,5
KH2346,M0000336,5
KH7927,M0000336,5
KH7928,M0000336,5
KH7368,M0000336,5
KH4707,M0000336,5
KH7958,M0000336,5
KH7493,M0000336,5
KH7528,M0000336,5
KH7501,M0000336,5
KH7702,M0000336,5
KH7538,M0000336,5
KH7963,M0000336,5
KH7948,M0000336,5
KH7550,M0000336,5
KH4672,M0000336,5
KH8005,M0000336,5
KH8004,M0000336,5
KH7929,M0000336,5
KH6146,M0000281,5
KH8946,M0000281,5
KH1771,M0000281,3
KH7816,M0000281,5
KH7703,M0000281,5
KH7615,M0000281,5
KH1526,M0000281,3
KH7963,M0000281,5
KH6310,M0000281,5
KH7928,M0000281,5
KH1968,M0000281,4
KH7957,M0000281,5
KH4489,M0000281,5
KH7344,M0000281,4
KH7867,M0000281,5
KH3204,M0000281,4
KH0738,M0000281,5
KH8501,M0000223,1
KH0229,M0000223,5
KH5213,M0000223,1
KH1206,M0000223,5
KH2296,M0000223,5
KH2816,M0000223,5
KH8238,M0000223,5
KH7550,M0000223,5
KH7804,M0000223,5
KH7816,M0000223,5
KH1841,M0000223,5
KH7599,M0000223,5
KH6709,M0000223,1
KH7113,M0000223,3
KH7478,M0000223,5
KH2612,M0000223,5
KH8528,M0000223,2
KH7645,M0000223,5
KH2662,M0000223,5
KH8112,M0000223,5
KH7957,M0000223,5
KH5747,M0000223,5
KH7798,M0000223,5
KH7737,M0000223,5
KH8227,M0000223,4
KH7944,M0000223,5
KH6834,M0000223,5
KH7615,M0000223,5
KH7611,M0000223,5
KH1597,M0000223,3
KH8814,M0000223,2
KH8642,M0000223,5
KH8004,M0000223,5
KH8800,M0000223,5
KH1572,M0000223,1
KH7024,M0000223,5
KH8621,M0000223,4
KH7965,M0000223,5
KH7702,M0000223,5
KH7867,M0000223,5
KH8706,M0000223,1
KH7966,M0000223,5
KH7909,M0000223,5
KH4359,M0000223,4
KH5658,M0000223,3
KH1442,M0000223,4
KH7963,M0000223,5
KH3961,M0000223,5
KH7964,M0000223,5
KH8490,M0000223,5
KH8197,M0000223,4
KH7891,M0000223,5
KH7732,M0000223,5
KH7856,M0000223,4
KH7962,M0000223,5
KH8624,M0000223,3
KH7897,M0000223,5
KH5017,M0000223,2
KH7223,M0000223,1
KH7515,M0000223,5
KH4721,M0000223,5
KH4076,M0000223,4
KH1963,M0000223,5
KH7896,M0000223,5
KH0640,M0000223,4
KH8343,M0000223,5
KH7501,M0000223,5
KH8076,M0000223,5
KH2253,M0000223,5
KH2540,M0000223,1
KH7482,M0000223,5
KH7640,M0000223,5
KH7153,M0000223,5
KH1613,M0000223,4
KH7619,M0000223,5
KH7629,M0000223,5
KH7805,M0000223,5
KH7508,M0000223,5
KH8733,M0000223,5
KH4697,M0000223,4
KH5879,M0000223,3
KH8650,M0000223,5
KH7292,M0000223,5
KH6826,M0000223,5
KH7824,M0000223,5
KH7528,M0000223,5
KH7703,M0000223,5
KH8161,M0000223,5
KH2781,M0000223,5
KH7898,M0000223,5
KH5489,M0000223,5
KH3713,M0000223,5
KH8164,M0000223,4
KH7602,M0000223,5
KH6391,M0000223,5
KH0738,M0000223,5
KH7512,M0000223,5
KH5095,M0000223,5
KH7948,M0000223,5
KH4481,M0000223,5
KH7939,M0000223,5
KH7763,M0000223,5
KH6143,M0000223,5
KH0392,M0000121,5
KH5771,M0000121,5
KH4214,M0000121,2
KH4762,M0000121,5
KH2326,M0000121,4
KH6701,M0000121,5
KH0804,M0000121,5
KH3267,M0000121,3
KH2055,M0000121,5
KH3500,M0000121,5
KH6630,M0000121,4
KH4018,M0000121,5
KH4731,M0000121,5
KH7266,M0000121,4
KH5549,M0000121,5
KH3016,M0000121,5
KH3661,M0000121,5
KH3332,M0000121,5
KH2838,M0000096,1
KH8613,M0000096,1
KH9064,M0000096,5
KH5003,M0000096,1
KH4700,M0000096,1
KH7242,M0000096,1
KH3064,M0000096,1
KH6923,M0000096,1
KH8338,M0000096,1
KH3773,M0000096,1
KH6671,M0000096,5
KH5422,M0000096,5
KH5878,M0000096,2
KH8721,M0000096,1
KH6198,M0000096,1
KH8484,M0000096,2
KH8099,M0000096,1
KH1936,M0000096,5
KH1835,M0000096,3
KH6953,M0000096,2
KH7003,M0000096,5
KH4818,M0000096,4
KH8380,M0000096,5
KH1086,M0000096,5
KH8071,M0000096,5
KH8271,M0000096,5
KH0114,M0000096,2
KH8482,M0000096,5
KH5167,M0000096,5
KH1408,M0000096,5
KH7706,M0000096,5
KH6362,M0000096,2
KH4443,M0000096,5
KH6092,M0000096,5
KH6880,M0000096,3
KH0115,M0000096,5
KH6758,M0000096,4
KH2006,M0000096,4
KH3806,M0000096,5
KH3964,M0000096,4
KH5007,M0000096,5
KH1962,M0000096,5
KH6182,M0000096,5
KH6915,M0000096,5
KH2096,M0000096,4
KH6849,M0000096,5
KH2555,M0000096,4
KH3038,M0000096,5
KH6234,M0000096,4
KH6690,M0000096,5
KH2428,M0000096,4
KH6703,M0000096,5
KH3493,M0000096,3
KH5942,M0000096,4
KH4864,M0000096,4
KH0537,M0000096,3
KH0367,M0000096,5
KH6524,M0000096,3
KH1815,M0000096,5
KH4015,M0000096,5
KH3791,M0000096,5
KH3154,M0000096,5
KH5772,M0000096,4
KH2121,M0000096,5
KH4287,M0000096,5
KH4650,M0000096,5
KH0194,M0000096,5
KH5991,M0000096,4
KH6208,M0000096,4
KH2295,M0000096,3
KH5730,M0000096,5
KH1688,M0000096,5
KH4537,M0000096,5
KH7080,M0000080,5
KH2677,M0000080,2
KH4025,M0000080,3
KH0167,M0000080,5
KH5025,M0000080,4
KH4370,M0000080,4
KH1532,M0000080,5
KH9112,M0000067,4
KH8302,M0000067,5
KH5025,M0000067,5
KH4714,M0000067,4
KH3129,M0000067,4
KH0315,M0000067,5
KH5420,M0000067,3
KH3791,M0000067,3
KH1532,M0000067,5
KH2514,M0000067,5
KH0089,M0000385,4
KH8156,M0000385,5
KH3731,M0000385,5
KH8262,M0000385,3
KH8856,M0000385,4
KH8363,M0000385,3
KH3797,M0000385,5
KH8576,M0000385,5
KH1440,M0000385,4
KH6695,M0000385,5
KH8572,M0000385,5
KH2136,M0000385,5
KH8399,M0000385,4
KH5510,M0000385,5
KH8584,M0000385,5
KH6280,M0000385,4
KH2091,M0000385,3
KH5902,M0000345,5
KH8307,M0000345,5
KH0898,M0000345,5
KH8413,M0000345,5
KH7353,M0000188,5
KH3265,M0000188,5
KH8817,M0000188,5
KH6502,M0000188,5
KH6403,M0000188,5
KH2328,M0000188,5
KH7060,M0000188,5
KH1108,M0000188,5
KH6449,M0000188,5
KH1889,M0000188,3
KH0162,M0000188,5
KH6405,M0000188,5
KH6487,M0000188,5
KH0625,M0000188,5
KH7041,M0000059,5
KH6422,M0000059,4
KH6946,M0000059,3
KH4942,M0000059,5
KH1953,M0000059,5
KH1378,M0000059,4
KH5129,M0000059,5
KH5430,M0000059,5
KH3697,M0000059,5
KH1288,M0000059,5
KH6176,M0000059,4
KH6624,M0000059,5
KH3531,M0000059,5
KH5348,M0000004,4
KH4822,M0000004,4
KH0945,M0000004,3
KH5477,M0000004,5
KH0823,M0000004,5
KH2741,M0000004,5
KH2772,M0000004,5
KH2721,M0000004,5
KH0121,M0000004,5
KH3559,M0000422,5
KH6779,M0000422,5
KH9042,M0000422,1
KH1960,M0000422,2
KH5101,M0000422,5
KH5652,M0000422,5
KH9038,M0000422,4
KH6485,M0000422,5
KH2760,M0000383,5
KH7611,M0000383,5
KH7841,M0000383,5
KH7703,M0000383,5
KH7957,M0000383,5
KH7959,M0000383,5
KH1266,M0000383,4
KH8714,M0000383,4
KH7948,M0000383,5
KH6773,M0000308,5
KH0547,M0000308,5
KH7702,M0000308,5
KH7804,M0000308,5
KH7501,M0000308,5
KH7958,M0000308,5
KH5387,M0000308,3
KH3109,M0000308,5
KH7805,M0000308,5
KH7959,M0000308,5
KH7963,M0000308,5
KH7703,M0000308,5
KH7902,M0000308,5
KH7954,M0000308,5
KH7737,M0000308,5
KH5904,M0000308,3
KH7962,M0000308,5
KH8531,M0000308,5
KH4855,M0000308,1
KH8162,M0000308,5
KH7619,M0000308,5
KH7929,M0000308,5
KH7908,M0000308,5
KH7615,M0000308,5
KH8514,M0000308,5
KH3557,M0000308,5
KH7646,M0000308,4
KH7599,M0000308,5
KH7629,M0000308,5
KH1698,M0000171,1
KH0816,M0000171,1
KH8995,M0000171,1
KH8529,M0000171,1
KH6196,M0000171,5
KH6199,M0000171,5
KH6684,M0000171,1
KH6200,M0000171,5
KH6724,M0000171,2
KH2739,M0000171,1
KH0157,M0000171,5
KH2723,M0000171,5
KH1588,M0000171,5
KH5188,M0000171,5
KH1805,M0000171,4
KH1121,M0000171,2
KH0708,M0000171,3
KH6651,M0000171,3
KH6133,M0000171,5
KH2189,M0000171,4
KH5456,M0000171,5
KH2893,M0000171,4
KH0248,M0000171,5
KH3065,M0000171,5
KH3320,M0000171,5
KH0069,M0000171,5
KH1029,M0000171,5
KH4591,M0000171,5
KH1403,M0000171,5
KH4729,M0000171,5
KH1112,M0000171,5
KH1602,M0000171,5
KH6766,M0000171,5
KH2232,M0000171,5
KH5414,M0000171,5
KH0454,M0000171,5
KH0935,M0000171,5
KH6814,M0000171,4
KH4304,M0000171,5
KH3150,M0000171,5
KH5952,M0000171,5
KH5369,M0000171,4
KH1575,M0000171,5
KH3242,M0000171,5
KH4723,M0000171,5
KH6212,M0000171,5
KH1577,M0000171,3
KH1234,M0000171,5
KH2798,M0000171,4
KH6184,M0000171,5
KH1659,M0000171,5
KH6065,M0000171,5
KH3932,M0000171,4
KH3751,M0000171,5
KH0766,M0000171,5
KH0630,M0000171,4
KH2354,M0000171,5
KH1172,M0000171,5
KH0357,M0000171,5
KH4875,M0000171,4
KH4109,M0000171,4
KH1711,M0000171,5
KH5993,M0000171,4
KH6582,M0000171,5
KH3834,M0000171,3
KH6251,M0000171,3
KH1455,M0000171,5
KH6231,M0000171,5
KH5669,M0000171,5
KH2471,M0000171,4
KH6182,M0000171,5
KH4047,M0000171,5
KH3259,M0000057,5
KH4182,M0000057,2
KH3550,M0000057,5
KH3128,M0000057,1
KH1026,M0000057,1
KH2478,M0000057,5
KH2128,M0000057,1
KH1506,M0000057,5
KH3533,M0000057,1
KH1245,M0000057,1
KH4513,M0000057,1
KH0077,M0000057,3
KH5787,M0000057,3
KH4541,M0000057,5
KH4453,M0000057,5
KH4005,M0000001,2
KH6106,M0000001,4
KH4073,M0000001,4
KH0720,M0000001,5
KH3091,M0000001,1
KH0732,M0000001,3
KH2772,M0000001,5
KH0121,M0000001,5
KH2741,M0000001,5
KH7822,M0000391,5
KH7860,M0000391,3
KH7478,M0000391,5
KH7896,M0000391,5
KH7989,M0000391,5
KH6468,M0000391,3
KH7804,M0000391,5
KH7703,M0000391,5
KH7737,M0000391,5
KH7805,M0000391,5
KH7948,M0000391,5
KH7908,M0000391,5
KH7928,M0000391,5
KH6333,M0000365,5
KH8654,M0000365,5
KH8993,M0000225,1
KH6944,M0000225,1
KH9079,M0000225,3
KH7175,M0000225,5
KH5931,M0000225,5
KH7781,M0000225,5
KH8830,M0000225,2
KH8347,M0000225,1
KH8370,M0000225,4
KH8259,M0000225,3
KH8025,M0000225,1
KH8059,M0000225,1
KH4169,M0000225,1
KH3168,M0000225,1
KH2289,M0000225,2
KH8097,M0000225,5
KH2565,M0000225,1
KH2381,M0000225,1
KH7595,M0000225,1
KH3366,M0000225,4
KH7428,M0000225,4
KH7013,M0000225,5
KH8074,M0000225,4
KH4098,M0000225,5
KH6028,M0000225,4
KH8207,M0000156,5
KH4855,M0000156,5
KH5888,M0000156,3
KH9152,M0000341,1
KH7946,M0000341,5
KH7954,M0000341,5
KH7535,M0000341,5
KH2449,M0000341,1
KH7629,M0000341,5
KH7989,M0000341,5
KH7947,M0000341,5
KH7929,M0000341,5
KH7944,M0000341,5
KH7966,M0000341,5
KH8004,M0000341,5
KH7959,M0000341,5
KH7508,M0000341,5
KH7482,M0000341,5
KH7538,M0000341,5
KH7530,M0000341,5
KH7604,M0000341,5
KH7493,M0000341,5
KH7816,M0000341,5
KH7948,M0000341,5
KH7878,M0000341,5
KH7908,M0000341,5
KH7844,M0000341,5
KH7897,M0000341,5
KH4164,M0000089,5
KH4189,M0000089,5
KH6487,M0000089,5
KH4528,M0000089,5
KH7489,M0000005,5
KH4069,M0000005,1
KH6173,M0000005,5
KH3857,M0000005,4
KH5204,M0000005,5
KH0263,M0000005,1
KH2351,M0000005,1
KH0699,M0000005,1
KH0142,M0000523,5
KH9142,M0000523,1
KH6223,M0000523,5
KH7505,M0000523,5
KH6380,M0000523,4
KH9074,M0000503,5
KH1568,M0000503,5
KH5941,M0000503,4
KH3535,M0000503,4
KH3393,M0000503,4
KH8454,M0000503,5
KH1584,M0000490,3
KH6488,M0000490,5
KH4186,M0000490,5
KH8986,M0000490,5
KH8987,M0000490,5
KH5485,M0000490,5
KH2259,M0000490,5
KH2921,M0000490,4
KH8349,M0000490,5
KH1074,M0000490,4
KH3346,M0000490,5
KH1168,M0000490,5
KH9018,M0000490,5
KH8300,M0000490,5
KH8805,M0000488,5
KH9026,M0000488,5
KH8824,M0000488,5
KH6516,M0000488,5
KH8986,M0000488,5
KH0035,M0000488,4
KH8987,M0000488,5
KH6142,M0000488,4
KH6516,M0000487,5
KH6488,M0000487,5
KH8987,M0000487,5
KH3695,M0000487,5
KH0201,M0000487,4
KH0322,M0000487,4
KH9018,M0000487,5
KH0338,M0000487,5
KH5202,M0000487,5
KH6220,M0000487,5
KH4827,M0000487,5
KH7555,M0000474,5
KH2492,M0000474,5
KH0715,M0000473,5
KH5083,M0000473,4
KH2492,M0000473,5
KH3169,M0000471,4
KH8767,M0000471,5
KH5202,M0000471,5
KH8735,M0000471,5
KH1812,M0000471,5
KH4195,M0000362,5
KH2612,M0000362,5
KH7660,M0000362,5
KH8508,M0000362,5
KH1406,M0000356,2
KH9140,M0000356,2
KH6879,M0000356,5
KH9132,M0000356,5
KH5121,M0000356,4
KH2699,M0000356,4
KH7599,M0000356,5
KH7964,M0000356,5
KH3698,M0000356,1
KH3599,M0000356,5
KH7703,M0000356,5
KH1762,M0000356,4
KH1944,M0000356,4
KH7536,M0000356,3
KH7965,M0000356,5
KH6244,M0000356,3
KH2999,M0000356,5
KH8737,M0000356,5
KH8393,M0000356,5
KH8925,M0000356,5
KH7493,M0000356,5
KH0600,M0000356,5
KH2460,M0000356,4
KH8194,M0000356,5
KH7023,M0000356,5
KH5523,M0000356,5
KH1677,M0000356,5
KH8232,M0000356,5
KH9052,M0000355,1
KH4398,M0000355,3
KH7599,M0000355,5
KH7367,M0000355,5
KH7822,M0000355,5
KH3745,M0000355,1
KH7649,M0000355,5
KH7702,M0000355,5
KH7535,M0000355,5
KH7719,M0000355,5
KH7892,M0000355,5
KH5638,M0000335,3
KH7484,M0000335,4
KH5778,M0000335,3
KH8873,M0000335,4
KH3775,M0000335,5
KH7944,M0000335,5
KH8508,M0000335,5
KH7615,M0000335,5
KH7641,M0000335,5
KH2836,M0000335,5
KH5024,M0000335,4
KH3653,M0000335,5
KH7611,M0000335,5
KH1055,M0000335,5
KH7794,M0000307,5
KH3717,M0000307,4
KH1063,M0000307,3
KH2174,M0000307,5
KH7867,M0000307,5
KH7599,M0000307,5
KH7835,M0000307,5
KH1239,M0000307,5
KH7779,M0000307,5
KH1541,M0000307,4
KH5714,M0000307,5
KH2447,M0000307,5
KH7965,M0000307,5
KH3088,M0000307,5
KH1564,M0000307,5
KH0835,M0000307,5
KH7824,M0000307,5
KH7482,M0000307,5
KH7611,M0000307,5
KH7703,M0000307,5
KH1373,M0000305,4
KH1088,M0000305,5
KH8228,M0000305,4
KH8454,M0000305,5
KH8788,M0000305,5
KH7086,M0000305,5
KH7866,M0000305,5
KH7079,M0000305,5
KH5987,M0000305,5
KH1270,M0000305,4
KH6185,M0000305,4
KH4119,M0000305,5
KH0583,M0000298,1
KH6124,M0000298,4
KH8970,M0000298,4
KH7501,M0000298,5
KH4760,M0000298,5
KH1634,M0000298,5
KH7868,M0000298,4
KH9089,M0000298,1
KH9090,M0000298,5
KH8632,M0000298,5
KH1746,M0000298,4
KH9076,M0000298,4
KH9096,M0000298,5
KH8736,M0000298,5
KH2019,M0000298,1
KH7965,M0000298,5
KH7804,M0000298,5
